gene_id	Adult_Brain	Adult_Head	Adult_Midgut	Adult_Hindgut	Adult_FatBody	Adult_MalpighianTubule	Adult_Carcass	Adult_Ovary	Adult_Testis	Larval_Hindgut	Larval_FatBody	Larval_MalpighianTubule	Larval_Midgut	Larval_Carcass
LOC118274231								0.054958977	0.28450882		0.0		0.0	
LOC118274232								3.3371484	4.193514		1.3707178		4.731413	
LOC118274233								0.1226773	9.028657		0.12358909		0.6684997	
LOC118274234								8.333203	8.790871		7.700036		8.735199	
LOC118274235								2.9772744	0.8624787		0.0		0.0	
LOC118274236								0.19726366	0.0		0.0		0.0	
LOC118274237								3.7302427	3.230748		2.2271004		2.8466802	
LOC118274238								1.9356666	1.5665131		1.6278718		4.966935	
LOC118274239								2.9372292	0.2536395		0.0		0.35550138	
LOC118274240								7.693616	6.057943		8.110346		7.9669657	
LOC118274241								5.6843123	4.425953		2.7763455		3.6017022	
LOC118274242								0.21161741	4.383227		6.9217544		3.7791693	
LOC118274243								0.0	6.50657		0.032652985		0.0044464595	
LOC118274244								0.3315986	0.1663994		0.0		0.040302098	
LOC118274245								0.22000745	2.2236989		0.25895903		0.31776464	
LOC118274246								0.03999885	0.057561792		0.072105445		0.12376021	
LOC118274247								5.74827	3.3038552		1.8268759		2.4979784	
LOC118274248								4.9004984	3.7956772		2.3093114		4.358462	
LOC118274249								3.7608843	0.0		0.3332		0.61391395	
LOC118274250								4.8524218	5.2958517		6.4286585		6.410437	
LOC118274251								0.043384135	0.022003185		0.034518063		0.15789968	
LOC118274252								2.8510003	2.103492		0.32696953		1.3151166	
LOC118274253								2.8652294	0.8583024		0.0823219		1.5061536	
LOC118274254								2.848157	0.70794666		0.46239278		1.1989315	
LOC118274255								0.0	0.027278341		0.0		0.064717114	
LOC118274256								3.685341	2.572446		1.2554162		2.5494494	
LOC118274257								6.8508596	6.2765613		6.8356433		7.6687427	
LOC118274258								1.620967	2.1110475		0.8822266		2.0703776	
LOC118274260								5.3030343	0.8240616		0.11020881		1.868527	
LOC118274261								7.569912	6.44195		6.2943835		8.955268	
LOC118274262								3.504454	2.1504104		1.4657542		2.382056	
LOC118274263								3.785292	2.3637826		1.2649479		2.560605	
LOC118274265								3.2716541	0.58282846		0.45888442		1.3576919	
LOC118274267								2.2121792	3.9734929		2.7223332		2.1666205	
LOC118274269								5.103191	4.2581406		2.6111178		3.7081115	
LOC118274270								4.6655164	4.058259		5.2181287		2.8512015	
LOC118274271								3.6076887	4.412788		1.6317543		2.8262575	
LOC118274272								4.0664415	3.6468105		2.0674272		4.111941	
LOC118274274								2.348249	0.76649475		1.5747012		2.208146	
LOC118274275								7.950664	5.043164		3.420245		6.357917	
LOC118274276								4.716585	2.5076127		2.2295544		4.407027	
LOC118274277								5.771403	5.141366		5.0372496		5.2521596	
LOC118274278								8.859466	7.2682576		5.0585136		6.7800813	
LOC118274279								2.9617424	1.9804146		0.6682884		3.5030563	
LOC118274280								3.8091395	3.317357		1.2139935		4.5802536	
LOC118274282								3.636728	6.8568416		1.8728064		2.8425481	
LOC118274283								0.0	1.2703505		0.0		8.315259	
LOC118274284								2.6857944	2.2386255		0.5225472		1.2976009	
LOC118274285								3.7759788	0.16727893		4.7200313		2.8686743	
LOC118274286								0.19162539	0.0		0.0		0.009144	
LOC118274287								3.142278	4.849129		0.5315665		3.500037	
LOC118274288								2.9045782	0.5734121		0.34116003		3.375045	
LOC118274290								0.0	0.0		0.0		0.023878016	
LOC118274291								0.0	8.916096		0.21737793		0.0325975	
LOC118274292								0.02697842	0.40264067		0.0		10.199384	
LOC118274294								0.47964892	0.17658027		0.0		0.09234712	
LOC118274296								5.8139687	4.994769		3.3880215		4.783485	
LOC118274297								5.375859	6.884563		4.008199		3.5861404	
LOC118274299								0.041764416	10.388984		1.0014148		0.056335237	
LOC118274300								5.4335284	6.131243		2.286032		3.7311776	
LOC118274301								7.0881205	5.612642		2.6548476		3.6416361	
LOC118274302								5.667262	5.8871355		2.6194954		3.9462595	
LOC118274303								4.108763	3.1111493		1.7025427		2.136572	
LOC118274304								0.85842633	2.0866299		0.17664842		0.53128296	
LOC118274305								0.68340683	3.5147493		6.749548		0.7781379	
LOC118274306								4.302553	4.4864597		5.50418		4.3437457	
LOC118274307								1.9660996	0.053729214		0.03554535		1.7662787	
LOC118274308								4.161922	2.2721665		1.3782581		2.4752889	
LOC118274309								0.09755011	0.017990598		0.0		0.012316271	
LOC118274311								0.0	0.0		0.0		0.020391654	
LOC118274312								0.45798463	0.3470329		0.014721505		1.9923049	
LOC118274314								0.026695153	0.0		0.0		0.00430809	
LOC118274318								0.6388895	0.47564822		0.0		0.004057551	
LOC118274319								5.7048063	8.525911		6.733905		2.8775165	
LOC118274322								0.2131063	0.08240864		0.059930604		0.044550706	
LOC118274324								1.1078931	3.2972462		4.474666		0.8073592	
LOC118274325								0.8009237	0.46131334		0.07953996		0.61273265	
LOC118274327								2.6219256	3.038116		0.4340424		1.3411376	
LOC118274328								0.0	0.020088604		0.0		0.0047284733	
LOC118274334								0.08083297	0.13484819		0.0		1.3702681	
LOC118274335								0.03757678	0.0		0.17194748		0.111644484	
LOC118274336								0.03296114	0.0		0.0		0.046550024	
LOC118274338								0.6357704	7.670547		3.4012754		2.3567004	
LOC118274340								0.12389705	0.14325848		0.0		0.037500873	
LOC118274342								0.85505134	0.0		0.024379147		0.017013622	
LOC118274349								0.0	0.028594417		0.0		0.0	
LOC118274352								0.050351538	0.0		0.0		0.02009522	
LOC118274353								0.7759512	0.11326764		0.0		0.19308585	
LOC118274354								7.1955123	1.839114		3.336979		2.1596155	
LOC118274356								0.9231079	1.8793832		3.3933175		2.8375242	
LOC118274357								0.14854439	0.0		1.6492059		0.019314831	
LOC118274358								3.1965272	1.063294		0.92042357		1.3921217	
LOC118274359								5.249789	3.098184		2.3884144		4.447996	
LOC118274362								0.635645	0.0		0.0		0.10773047	
LOC118274363								0.0	0.0		0.0		1.1324313	
LOC118274368								0.0	0.0		0.018666448		0.35133073	
LOC118274369								0.092810035	0.0		0.0		0.4031719	
LOC118274371								0.2659326	0.0		0.0		0.28823385	
LOC118274372								0.0	0.0		0.0		0.46970513	
LOC118274373								0.017673451	0.0		0.0		0.682751	
LOC118274374								1.6104596	1.6010047		2.7238193		2.2512875	
LOC118274375								0.24203841	0.4891333		0.0		1.8065957	
LOC118274379								0.0	0.0		0.0		0.014481111	
LOC118274381								0.0217535	0.0		0.0		2.6006563	
LOC118274383								0.063193776	0.0		0.0		0.017734779	
LOC118274385								0.0	4.9499063		0.0		0.02455365	
LOC118274386								0.08355578	0.90319204		0.0		8.579872	
LOC118274391								0.02820252	7.3515983		0.12116623		0.010959311	
LOC118274394								0.06431254	0.0		0.0		0.02546673	
LOC118274396								3.266432	2.6277256		1.5140885		2.670752	
LOC118274397								5.1311297	4.457904		1.2109569		2.7849655	
LOC118274399								5.5844555	4.0404754		2.633804		2.6324313	
LOC118274400								1.044883	0.38329783		0.0		0.30147287	
LOC118274402								4.1900864	1.9063596		1.552541		3.5601666	
LOC118274403								0.0	0.08975337		0.0		0.0	
LOC118274404								2.5352914	1.9921973		0.9704916		2.0263638	
LOC118274405								5.0664907	6.534709		1.3439369		2.747492	
LOC118274406								12.554107	10.73623		12.084274		11.546974	
LOC118274408								0.0	0.019292092		0.0		3.2355354	
LOC118274409								0.060653552	0.8429789		0.0		9.228469	
LOC118274410								0.0076892828	0.03191553		0.0		2.2000737	
LOC118274411								0.69752526	0.94933856		0.0		0.09434513	
LOC118274412								0.0	0.0		0.0		0.04368717	
LOC118274413								0.0	0.0		0.0		0.0	
LOC118274414								0.0	0.7336038		0.0		0.0	
LOC118274415								0.0	1.99369		0.0		0.0	
LOC118274416								0.0	0.0		0.0		0.066012464	
LOC118274418								0.0	0.5447263		0.0		0.0	
LOC118274419								0.0	0.9450061		0.0		0.0	
LOC118274421								0.0	0.0		0.0		0.0	
LOC118274423								0.0	0.0		0.0		0.0	
LOC118274425								0.0	0.0		0.0		0.0	
LOC118274441								6.566557	5.445364		2.8126588		4.483081	
LOC118274442								4.569472	0.0		0.0		0.28196084	
LOC118274443								6.2314453	5.326791		4.02312		5.439177	
LOC118274444								5.695557	3.7925284		2.3783793		2.3415892	
LOC118274445								7.145888	7.1558623		3.8893552		5.3201165	
LOC118274446								5.922806	5.229492		4.463484		6.030596	
LOC118274447								5.9720383	6.7767525		3.0597448		3.9528604	
LOC118274448								4.0554795	7.768685		0.2921927		0.05844085	
LOC118274449								6.2254972	7.0286098		4.1441245		5.4659286	
LOC118274450								3.3686492	2.5085948		2.196061		2.9821298	
LOC118274451								3.92219	3.6610804		2.2683012		2.7442575	
LOC118274452								6.2424803	6.747064		4.4063606		5.904016	
LOC118274453								6.5486517	4.8370924		5.485356		6.474999	
LOC118274456								1.664594	4.562966		0.40383995		3.5732079	
LOC118274457								4.1667776	3.4525125		0.08081135		0.9049438	
LOC118274458								4.4884834	4.1159534		5.0197277		2.9372764	
LOC118274459								7.886599	8.380865		7.450798		6.8878117	
LOC118274460								5.5576954	4.6750937		2.9307473		3.7441628	
LOC118274461								7.8881817	6.6946993		4.614257		5.747441	
LOC118274462								10.203197	12.076476		7.763146		8.813077	
LOC118274464								1.5311108	5.8813195		0.18206272		0.3509091	
LOC118274465								3.3020298	3.186611		2.084523		5.6365733	
LOC118274466								7.3322763	7.103266		4.3463616		5.057374	
LOC118274467								2.5123255	2.8414507		1.0351102		4.702489	
LOC118274469								0.51951796	3.4065795		0.046985246		0.067739606	
LOC118274470								8.236462	5.6411686		6.743127		6.191355	
LOC118274471								0.49269134	0.2928156		0.028725754		0.7148686	
LOC118274472								4.309805	0.31690088		0.0488201		0.0	
LOC118274473								5.4350004	4.057496		1.2507983		1.7793605	
LOC118274474								3.5922394	0.30255663		0.14583437		3.1459184	
LOC118274475								2.2383475	1.0329874		0.5532674		7.4967074	
LOC118274476								1.1230459	4.789666		7.9829593		5.131317	
LOC118274477								5.4406824	5.3128595		2.8083167		4.7318077	
LOC118274478								5.558527	6.7017374		3.2552235		5.953751	
LOC118274479								4.225791	0.14425011		0.03135828		0.44179124	
LOC118274480								2.6957314	1.0599362		0.44065505		1.3571436	
LOC118274481								2.5478919	1.6803758		0.8180411		2.7644145	
LOC118274482								2.3711042	0.079445235		0.0		0.15606286	
LOC118274483								7.302897	4.084106		5.8850055		5.4290876	
LOC118274484								4.2230477	2.4281323		2.403617		3.7247205	
LOC118274485								6.0636	3.5895262		1.989927		4.0682473	
LOC118274487								5.2866297	3.3938582		0.8317727		2.2543662	
LOC118274489								1.1606756	11.124423		1.3201648		0.14833724	
LOC118274491								0.0	0.0		0.0		0.01890445	
LOC118274492								1.527398	2.0278485		0.91390234		2.842007	
LOC118274494								2.2890096	0.23347194		0.0		0.17589092	
LOC118274495								0.0	0.0		0.0		0.020267526	
LOC118274497								1.2404462	1.8769898		0.0		0.49757108	
LOC118274501								5.3395433	3.7033627		0.60775226		2.0086255	
LOC118274503								0.012396414	5.1967955		7.064781		7.547988	
LOC118274504								3.3561823	0.0		0.18605861		3.148338	
LOC118274505								0.4782171	6.127432		0.06925848		0.16713849	
LOC118274507								3.9985352	3.1500707		2.383661		3.803926	
LOC118274513								3.5951965	4.9295897		0.82236177		3.7421982	
LOC118274517								3.9386325	2.2582128		2.031813		4.155108	
LOC118274518								5.28151	2.0895743		1.4451182		1.8046726	
LOC118274519								0.22381729	0.0		0.0		0.011164456	
LOC118274520								4.2784934	4.0689063		3.5601466		4.6943245	
LOC118274521								5.6141057	3.6810694		2.7222688		3.9720669	
LOC118274522								7.052937	0.3439626		0.12206396		0.5422462	
LOC118274523								0.100969456	0.0		0.0		0.09119534	
LOC118274524								6.199642	5.5569663		7.086615		7.7930274	
LOC118274525								4.2080784	1.7291377		1.4662421		2.6518404	
LOC118274526								1.4304786	1.7780659		2.4447134		3.726516	
LOC118274527								8.655866	8.972069		7.987712		9.469165	
LOC118274529								2.6147442	1.9618615		0.9749631		1.6356173	
LOC118274530								0.44155216	2.5892384		0.80738735		3.4306102	
LOC118274532								0.0	0.0		0.0		0.1349995	
LOC118274533								0.011255925	0.053103082		0.0		0.0	
LOC118274534								0.6197197	0.48017704		0.2900152		2.5154922	
LOC118274536								1.5275575	0.71484125		4.5131507		0.83125657	
LOC118274537								0.3116624	5.9784923		0.115883775		0.047125075	
LOC118274539								1.4541168	2.4447033		0.1745149		0.44411764	
LOC118274540								3.671108	3.202573		2.4446652		3.6237369	
LOC118274541								5.6625834	4.1451807		1.386007		2.1487975	
LOC118274542								2.7741868	0.8609837		0.97352695		0.5081219	
LOC118274543								3.5784802	2.3513222		0.9675151		1.496256	
LOC118274544								3.7804532	5.933882		9.827968		4.376184	
LOC118274545								6.443788	6.629946		5.987971		6.7402635	
LOC118274546								9.626325	9.218563		6.822921		8.163576	
LOC118274547								1.8905071	0.84531754		3.0965009		5.844755	
LOC118274548								3.5680351	3.3663025		2.5584104		4.1785173	
LOC118274549								4.783961	3.9183373		0.92423385		2.6794238	
LOC118274551								4.799434	1.8770367		2.0076337		3.6683772	
LOC118274552								7.867978	9.145519		8.321805		9.1739435	
LOC118274553								2.2692983	5.499242		3.3790393		2.073661	
LOC118274554								5.478093	3.9607465		1.7530221		3.3903253	
LOC118274555								5.5440307	7.45606		2.48313		3.9537544	
LOC118274556								0.12128292	6.802575		0.36970422		0.012532646	
LOC118274558								1.4891012	0.25728065		0.11475079		1.0890541	
LOC118274559								0.0	0.0		0.0		0.0047421865	
LOC118274560								4.2253294	4.815985		2.3947334		3.3605883	
LOC118274561								4.3277445	5.3521724		7.0804725		5.5637345	
LOC118274562								6.077354	5.348609		3.845253		5.713867	
LOC118274563								3.5775337	2.9030519		0.36476746		0.5207159	
LOC118274564								0.08987441	1.0640993		0.036999248		0.7571205	
LOC118274565								5.313426	5.63933		2.3073504		2.9629865	
LOC118274566								3.8137248	4.3541913		2.6840541		3.6600528	
LOC118274567								0.50229084	1.5295644		0.203109		9.685312	
LOC118274568								3.7425325	4.2865863		1.4637341		2.1435416	
LOC118274569								0.0	0.0		0.050986506		1.0052229	
LOC118274570								0.38292715	0.42291185		0.6347734		0.45084703	
LOC118274571								2.0454173	2.0680006		5.4571133		8.080199	
LOC118274573								0.22959293	4.7936783		2.6916416		6.9231477	
LOC118274574								0.021691155	1.8258737		0.65613264		4.9231844	
LOC118274576								0.0	0.0		0.0		0.08169505	
LOC118274578								5.521724	2.5714028		3.7763093		5.0347786	
LOC118274579								3.3991141	3.3217227		2.2619178		3.1764889	
LOC118274581								0.065535784	5.348064		6.6022396		6.7476063	
LOC118274582								4.486604	7.4711003		1.8228797		3.9214551	
LOC118274583								0.16683717	7.1136656		0.32308185		0.2407318	
LOC118274584								7.00991	6.7131195		4.804875		7.1464114	
LOC118274585								5.223582	2.083641		1.4555433		3.3329914	
LOC118274586								0.0	0.2537947		0.06569568		0.29346028	
LOC118274587								5.8496575	6.769083		3.8525631		4.5929065	
LOC118274590								0.019184329	0.055182625		0.0		0.19625272	
LOC118274591								2.266673	1.6891314		2.1530373		3.2685604	
LOC118274592								5.806442	3.631239		2.5995286		2.6690624	
LOC118274593								0.8683832	0.0486229		0.46440127		2.6759558	
LOC118274594								4.95361	3.8082697		1.8793044		2.7122257	
LOC118274595								0.011198928	0.15296003		0.0		0.20917563	
LOC118274597								0.115070015	0.31048006		0.031321086		0.008794817	
LOC118274601								0.095295765	2.1111352		3.7846599		0.15408212	
LOC118274603								0.02034689	1.0651114		0.10024093		1.6200954	
LOC118274604								1.5555729	0.022706108		0.3312476		2.8897219	
LOC118274605								1.4464743	1.8602918		0.24630685		5.505382	
LOC118274606								1.3764036	1.7745562		0.30154		3.5119474	
LOC118274607								1.6507083	1.335604		0.21673936		5.51768	
LOC118274608								0.66290325	0.073792964		0.18485568		2.4144745	
LOC118274609								2.472629	1.7905536		3.9034376		0.15854482	
LOC118274610								1.7378795	6.2660503		0.15690567		0.13524412	
LOC118274611								0.0	1.2159932		3.6993861		5.225618	
LOC118274612								4.716324	5.302883		3.9518542		4.6050534	
LOC118274613								4.059052	5.117919		2.274235		5.252578	
LOC118274614								3.12568	1.1276603		0.05510251		3.0281866	
LOC118274615								2.588343	0.4006327		0.153229		0.22187337	
LOC118274617								7.449084	7.802799		7.083408		7.983915	
LOC118274618								2.603565	0.0		0.0		2.3672607	
LOC118274619								6.022708	5.03		1.7612251		2.4871557	
LOC118274621								3.4163845	0.35577935		0.36451223		2.5086873	
LOC118274622								0.35938242	0.042461284		0.013444335		0.42985123	
LOC118274623								0.26229474	0.12718199		0.0		8.832878	
LOC118274624								1.268904	0.8732879		0.15820734		0.45900056	
LOC118274627								7.0906763	5.1578107		2.2772384		4.030767	
LOC118274628								1.6089188	6.1961293		0.74651784		1.6233777	
LOC118274629								5.0578613	5.0413966		3.5389824		3.9295871	
LOC118274630								10.713658	9.895456		15.443559		8.249275	
LOC118274631								0.8655666	1.7796197		0.0		9.974361	
LOC118274632								5.756495	2.815173		1.6373044		2.007006	
LOC118274633								3.4254427	3.6804266		1.6486342		3.478375	
LOC118274635								5.616922	3.1368587		1.9949659		3.3653858	
LOC118274636								7.64588	5.4864244		4.950206		7.627104	
LOC118274637								4.4721274	4.3704805		2.1339672		4.424281	
LOC118274638								3.1813629	2.2453227		5.1672735		1.472208	
LOC118274639								8.12457	7.899625		4.9734		6.1386933	
LOC118274641								4.2277203	5.244876		3.1398232		4.356991	
LOC118274642								5.9812636	1.2926378		0.6088732		2.9231644	
LOC118274643								3.224179	0.8587837		0.2582076		0.42512175	
LOC118274644								5.514252	3.3121564		1.7377347		3.9959204	
LOC118274645								5.041557	3.3067865		2.7474067		3.375251	
LOC118274646								5.6458197	0.06827019		0.0		0.13421573	
LOC118274647								2.2872472	0.0		0.122559614		0.019774463	
LOC118274648								0.2656036	0.36793113		0.21850736		1.0105324	
LOC118274649								0.0	0.0		0.0		0.08803605	
LOC118274650								0.038782045	0.14641175		0.0		0.29097894	
LOC118274651								0.7610226	0.03381819		0.0		0.29798925	
LOC118274652								0.0	0.6853508		0.021673027		0.06706371	
LOC118274653								0.067833796	0.016124254		0.0		0.370452	
LOC118274654								1.9062734	0.20539981		0.0		0.51831	
LOC118274655								0.39141092	7.0088935		8.698077		0.14612208	
LOC118274656								1.231747	3.2023206		4.209052		3.9077153	
LOC118274657								0.084058024	0.0		0.0		0.08107004	
LOC118274658								0.5207212	0.39557967		0.0		0.68054885	
LOC118274659								0.0	0.5446242		0.0		8.512124	
LOC118274661								3.6032765	4.252456		3.9724078		4.117337	
LOC118274662								1.0876082	0.7986845		0.09325894		1.0256219	
LOC118274663								0.41701007	0.35963508		1.3322442		0.7988037	
LOC118274664								7.6544023	9.748321		9.564918		8.72667	
LOC118274665								0.098357596	0.15835668		0.15289584		7.9841523	
LOC118274666								6.374839	3.3896399		1.2581781		1.7059945	
LOC118274667								0.0	0.0		0.0		0.0	
LOC118274668								8.110896	7.236561		3.1209335		4.198169	
LOC118274669								5.0055027	3.3840346		1.4459578		2.6454017	
LOC118274670								4.7080183	3.4221816		1.2995163		3.3622801	
LOC118274671								5.5431695	4.404846		2.0326905		4.1744833	
LOC118274672								7.0140114	5.1764812		6.5509925		5.7547145	
LOC118274674								3.1536968	1.6212603		0.73552483		1.2890029	
LOC118274676								0.12522441	8.950549		0.42329127		0.03457902	
LOC118274677								7.8023553	3.954707		2.3807366		2.8254192	
LOC118274678								2.373282	2.8279932		0.4539148		0.79346293	
LOC118274680								4.2342844	4.834704		1.2799165		4.355976	
LOC118274681								5.9729357	2.8176134		2.2373981		3.7649193	
LOC118274682								6.0415893	3.827951		2.8360467		3.5311456	
LOC118274683								0.08368107	0.0		0.0		1.5647242	
LOC118274684								6.7472925	5.3228745		2.7150667		3.2020028	
LOC118274685								0.0	5.248174		0.0		11.002677	
LOC118274686								0.3858253	0.5916533		0.0		8.095192	
LOC118274687								4.1070423	3.6312916		1.4496641		4.6818895	
LOC118274688								6.6448507	8.936451		2.8290193		5.565753	
LOC118274689								3.3754075	2.0060418		1.0200524		2.2095766	
LOC118274691								7.0933995	5.179773		4.7423854		5.413056	
LOC118274692								2.1548908	1.2171936		0.6609136		2.414786	
LOC118274693								0.74519485	0.15181448		0.0528758		0.3264377	
LOC118274696								0.0	0.8450392		0.318501		7.709309	
LOC118274700								7.0808105	5.9150834		5.6298046		3.897848	
LOC118274702								0.15311795	0.42387414		0.015462865		0.3892784	
LOC118274703								0.17359541	0.15790723		0.0		0.13568047	
LOC118274704								2.7822936	1.7592212		0.7037862		2.9572587	
LOC118274705								0.25597957	0.3165844		0.0		0.30219012	
LOC118274706								5.489287	0.0		0.23260435		0.8099796	
LOC118274709								0.64932865	0.0		0.026063928		0.87037754	
LOC118274710								5.568456	4.133057		2.873685		3.804685	
LOC118274711								0.47328722	0.013751852		0.011196367		0.13891515	
LOC118274713								0.5516548	3.7454658		1.7753335		7.479788	
LOC118274714								0.0	1.7776093		0.0		10.5212145	
LOC118274715								5.2354727	6.131036		1.5513167		3.7393222	
LOC118274717								0.94782794	2.8473175		0.6971432		1.092217	
LOC118274718								5.636219	4.654411		2.8735714		4.591211	
LOC118274719								4.453559	4.111457		0.30188894		0.8173707	
LOC118274720								0.023944493	0.76863736		0.0		8.464944	
LOC118274723								5.3877597	3.7006915		2.8198762		3.8092833	
LOC118274724								8.833927	6.2178106		7.5589023		6.934532	
LOC118274725								0.05898972	0.0		0.0		0.065830916	
LOC118274726								6.142063	5.5776277		1.8663023		3.21003	
LOC118274727								5.190476	3.571786		0.66866904		1.0126089	
LOC118274728								5.624688	4.8387628		3.47747		5.308538	
LOC118274729								0.0	1.5006844		0.0		9.760193	
LOC118274730								0.32946447	0.11094665		0.0		0.040087007	
LOC118274731								6.2796574	4.844653		2.2335424		2.9633627	
LOC118274732								6.941865	7.1931643		4.916323		7.055932	
LOC118274733								0.11712355	0.0		0.0		0.13253613	
LOC118274734								6.2803087	5.1292105		2.1741238		2.376912	
LOC118274735								9.404485	7.734697		5.213137		5.3229	
LOC118274736								3.1325305	4.013107		2.02676		2.2101316	
LOC118274737								1.2766078	2.5174444		0.32325026		0.9202747	
LOC118274738								0.72675115	0.9629568		0.09497906		3.1987064	
LOC118274742								4.0489354	1.678965		1.0121069		2.8505092	
LOC118274743								5.169023	5.6329336		2.1222334		3.4890587	
LOC118274744								3.879147	3.514286		0.9490428		2.5833035	
LOC118274745								2.2708516	2.4584613		0.31879172		1.2457256	
LOC118274747								0.0	0.0		0.0		1.5313762	
LOC118274749								2.4085321	2.4174597		1.2000793		2.2963922	
LOC118274750								4.0310106	2.0702734		0.01533695		0.15756883	
LOC118274751								0.09223855	0.0		0.018192027		0.07364948	
LOC118274752								0.009751749	0.4328584		0.0		0.03968165	
LOC118274753								0.10555593	0.05695815		0.0		1.2390624	
LOC118274754								6.397635	6.6081705		4.18595		5.640092	
LOC118274755								0.8831337	0.022997102		0.0		0.0032512774	
LOC118274756								0.1206701	0.0		0.0		0.4089844	
LOC118274757								3.568534	0.2879461		0.035573706		4.3951197	
LOC118274758								2.803627	2.1235304		3.9162488		0.70852	
LOC118274759								0.0697618	0.11424577		0.019660288		0.025585515	
LOC118274760								1.6523454	0.012356172		0.0		0.02705404	
LOC118274761								0.16459824	0.0		0.0		0.0152246365	
LOC118274763								0.06515594	0.018993221		0.0		0.7926231	
LOC118274764								0.0	0.0		0.0		1.1271956	
LOC118274765								0.013612839	0.0		0.0		0.079783425	
LOC118274766								0.8163042	0.0		0.0		0.28280267	
LOC118274769								4.4819555	7.0120544		3.0215418		4.3579454	
LOC118274770								2.6732256	8.124518		3.2625003		5.884157	
LOC118274771								0.5994938	3.2706652		1.2160566		1.7378359	
LOC118274773								2.6702836	2.3895223		1.3875427		2.486652	
LOC118274774								0.0	0.4238171		0.0		2.8761654	
LOC118274775								3.1616318	6.259523		0.08451663		1.8603911	
LOC118274776								0.041942835	0.904376		0.018530624		7.5343027	
LOC118274777								0.0	0.007823394		0.0		4.1503525	
LOC118274778								0.3743737	0.47022718		1.1019031		0.009571176	
LOC118274780								2.0408747	0.6415484		0.024980683		0.28238174	
LOC118274782								4.5565004	1.4763143		0.12286685		3.2830698	
LOC118274783								0.09741926	0.0		0.0		7.8310328	
LOC118274784								2.2561703	1.5616564		0.16673727		1.6150203	
LOC118274786								4.9065595	0.9458247		0.32911158		2.191069	
LOC118274787								6.316711	7.016693		3.3956976		3.957389	
LOC118274789								1.2302166	4.553205		3.1234865		1.9243144	
LOC118274790								4.8606153	6.9055123		2.666189		5.1864624	
LOC118274791								0.03516792	2.4020522		0.024409587		10.831408	
LOC118274792								0.3890091	0.25647157		0.83538276		8.35721	
LOC118274793								7.7136774	6.629439		5.704346		5.3637877	
LOC118274794								4.4153843	5.139978		2.2569335		4.8732276	
LOC118274795								0.78094196	0.14391674		0.0		0.7148536	
LOC118274796								3.3649197	0.069027014		0.08022517		0.76396626	
LOC118274800								8.40468	5.4904304		5.254456		5.0754743	
LOC118274802								0.14061761	0.13221118		0.0067840465		0.020041283	
LOC118274806								0.4027953	4.965975		0.07733748		12.527554	
LOC118274807								6.6371646	5.186885		6.9253774		4.527956	
LOC118274808								0.14198129	4.351758		0.0		13.226601	
LOC118274812								3.9125917	2.5713673		4.83452		3.4595277	
LOC118274813								0.23682675	4.105057		0.049184825		11.834005	
LOC118274814								1.3865759	1.498833		3.3348546		6.563743	
LOC118274815								2.7373347	0.034625363		0.032416403		0.031128384	
LOC118274816								5.281332	4.2309985		0.3082907		2.2221963	
LOC118274818								0.22018316	5.1439657		3.6957016		2.53834	
LOC118274819								0.0	0.22834826		0.0		8.03957	
LOC118274820								8.944172	7.8601346		6.187741		6.7542896	
LOC118274822								0.0	5.851781		0.0		11.663285	
LOC118274827								0.068788774	0.428661		0.0		8.814097	
LOC118274828								0.0	0.1999028		0.0		6.6463995	
LOC118274829								0.0	0.3416775		0.0		8.582175	
LOC118274832								2.9783945	2.3957622		1.2103679		2.5882196	
LOC118274833								3.3026392	1.4298166		3.3151915		6.7757716	
LOC118274834								1.351607	0.39113763		0.04755197		0.99413353	
LOC118274836								0.13295291	0.8182145		0.023015551		0.34882838	
LOC118274837								0.03643792	0.0		0.0		5.070422	
LOC118274839								2.460081	1.6425999		0.7056668		2.9436202	
LOC118274841								0.12567358	0.04239331		0.08875945		0.3097489	
LOC118274842								0.2069653	3.5159986		0.749833		1.1726098	
LOC118274843								0.053139713	7.6473737		0.279062		0.024173675	
LOC118274846								3.599415	0.480396		0.16043158		6.586562	
LOC118274847								5.4247575	1.0697166		0.24069047		3.0472903	
LOC118274849								3.0465653	2.2940269		1.0476774		4.559108	
LOC118274850								5.8042326	2.8870995		2.5672023		2.4604607	
LOC118274852								2.5040305	5.232957		0.8187101		2.0695038	
LOC118274854								5.3830595	6.5839806		7.2552633		6.2769613	
LOC118274855								0.8007535	1.2017761		1.6685075		6.212754	
LOC118274858								0.9968198	0.3780236		0.33546478		0.6333966	
LOC118274860								4.9351296	1.8882282		4.3079615		1.0865234	
LOC118274862								0.024811303	5.3292046		0.0		0.047607716	
LOC118274865								0.019643493	0.98400795		0.0		0.0	
LOC118274868								0.85945344	2.7330158		2.3854697		6.038746	
LOC118274869								3.7378714	0.8690544		0.18836217		2.523117	
LOC118274871								0.15734293	3.6557896		3.5504339		7.3450947	
LOC118274872								0.94702315	8.714059		9.55322		3.9768116	
LOC118274873								0.27535498	0.057829153		0.04881361		0.060541578	
LOC118274874								1.0165434	3.91394		1.1924162		0.11691787	
LOC118274876								2.6451466	1.6532851		0.5832661		3.7861	
LOC118274878								0.0	4.34819		0.0		11.353415	
LOC118274879								0.3599979	0.42795715		0.0		0.60237604	
LOC118274880								0.0	2.8292894		1.4257811		2.510208	
